307,0.16210,-0.20765,-0.02831,1
966,-0.35962,0.40762,-0.71202,0
238,0.12479,0.75253,-0.48767,0
217,-0.49969,0.32151,-0.16508,0
272,-0.54093,0.10927,0.16889,0
786,0.56709,-0.08270,-0.15350,1
922,1.33920,0.18975,-0.24634,1
899,0.28319,0.49499,0.38343,0
612,0.18865,0.50294,0.51391,0
456,0.09647,0.57644,0.43081,0
103,-0.24890,0.27319,0.83859,0
330,-0.34438,0.46847,-0.64306,0
247,1.10310,-0.07200,0.00950,1
262,0.64555,-0.18161,-0.21804,1
932,0.42319,0.42447,-0.36375,0
131,0.04610,0.25454,-0.71561,0
810,0.28192,0.65166,0.33375,0
258,-0.31109,0.51617,-0.49717,0
367,0.67456,0.62309,-0.04276,0
777,0.43638,0.12231,0.50928,0
274,0.21237,0.67542,-0.56045,0
250,1.12650,-0.10718,-0.18592,1
623,-0.30021,0.67029,-0.61630,0
571,-0.22016,0.37766,0.81729,0
336,0.91773,0.25707,0.22154,0
608,-0.07347,0.47169,0.15856,1
218,0.25353,-0.00500,0.17184,1
912,0.89550,-0.21686,0.02317,1
198,0.42775,-0.16636,-0.04449,1
282,1.25000,0.38138,-0.03933,1
823,0.95141,-0.14139,-0.11844,1
628,-0.42137,0.80932,0.26173,0
6,1.29930,0.23009,0.02143,1
27,0.91437,0.33614,-0.22114,0
913,0.72318,0.12577,-0.11007,0
575,-0.02829,0.03813,-0.72515,0
416,0.24122,0.39336,0.74758,0
485,-0.24343,0.55070,-0.58943,0
447,-0.24359,0.35300,0.64090,0
235,1.09950,0.05221,0.02143,1
787,-0.25856,0.22600,0.62305,0
10,-0.28330,0.66252,0.41033,0
436,0.84032,0.14982,-0.20140,0
918,-0.43090,0.14826,0.30392,0
828,0.11751,0.72544,0.47382,0
782,0.96707,0.09771,0.09871,0
40,0.85788,0.24948,0.12280,0
260,0.13651,0.08278,0.22530,1
756,-0.61220,0.59916,-0.28271,0
335,-0.81389,0.16683,0.06864,0
866,-0.39459,0.38535,0.79333,0
161,0.83685,-0.00865,-0.17174,1
465,0.04764,0.51828,0.62696,0
605,-0.51664,0.00602,-0.13017,0
911,-0.33755,0.24778,-0.79066,0
606,-0.55571,0.06256,0.18989,0
655,1.18300,0.23474,0.02324,1
759,0.03427,-0.04862,0.25324,1
124,-0.00282,0.37141,0.14221,1
141,0.80972,0.25960,-0.37193,0
42,0.00571,0.62658,-0.04621,0
788,0.12856,0.82749,0.09746,0
656,-0.49420,0.44729,0.00328,0
941,0.63890,0.35719,0.22526,0
466,0.16358,0.72092,0.30193,0
230,0.09584,0.68504,-0.41055,0
855,-0.69143,0.06204,-0.21624,0
790,-0.68416,0.19677,-0.64217,0
630,0.00111,0.38155,0.34301,0
47,-0.44815,0.54744,0.05132,0
758,0.24232,-0.08695,0.23155,1
549,1.14950,0.21549,-0.26282,1
450,1.03600,-0.04824,0.16052,1
719,0.29883,0.60437,0.67229,0
133,0.18700,-0.05290,-0.00897,1
583,1.23930,0.13022,0.10365,1
905,0.02103,0.46315,0.22117,1
25,-0.58430,0.15462,-0.12511,0
268,-0.14944,0.12129,0.51795,0
0,0.25584,-0.18281,-0.26387,1
298,-0.10958,0.62683,0.39868,0
617,-0.71069,0.13723,-0.52644,0
723,-0.24869,0.78173,0.02807,0
860,0.89977,0.34598,0.01179,0
371,0.85175,-0.28051,0.10464,1
264,0.49650,0.15441,-0.49653,0
72,0.24870,0.78852,-0.44765,0
548,1.22490,-0.02644,-0.02065,1
54,0.41990,0.06108,-0.57555,0
151,0.14111,0.35073,-0.68268,0
538,0.14740,0.10567,-0.20717,1
949,0.05139,0.84225,0.45748,0
529,0.38984,0.62605,-0.33439,0
222,-0.44887,0.24265,-0.81957,0
954,0.15875,-0.19960,0.06452,1
242,0.39311,0.69868,-0.38510,0
547,-0.15011,0.67223,0.33424,0
69,1.05550,-0.03224,0.27941,1
764,0.96836,-0.21531,0.28886,1
914,1.30800,0.08523,-0.12737,1
903,-0.04473,0.09662,0.86071,0
299,-0.21128,0.65952,0.09561,0
369,-0.07957,0.35175,0.28031,1
46,0.86609,-0.17923,-0.12528,1
195,-0.43397,0.68197,0.16242,0
645,-0.23698,0.32090,-0.44564,0
690,0.16124,0.49890,-0.84990,0
322,-0.67411,0.59201,-0.27048,0
615,0.88860,0.09275,0.07028,0
731,-0.13287,0.49961,-0.29656,0
541,-0.63916,0.16158,0.28588,0
353,1.32540,0.26075,0.29484,1
452,0.55894,0.07402,0.12615,0
557,0.22901,0.67835,0.00362,0
43,0.93505,0.23304,0.00234,0
176,0.78807,0.15500,0.16251,0
500,-0.53151,0.56815,-0.61799,0
252,1.36150,0.34899,0.20709,1
663,0.18543,0.40796,0.29381,0
609,0.58235,0.51218,-0.05726,0
882,-0.59576,0.68917,-0.08027,0
821,0.08048,0.30207,0.08066,1
366,-0.18368,0.26378,-0.23162,1
144,1.36820,0.36884,0.18975,1
127,0.72842,-0.31234,-0.15466,1
287,0.35966,0.21230,-0.32808,0
625,-0.35672,0.56327,0.23891,0
379,-0.07227,0.35723,0.57311,0
234,-0.56068,0.51206,0.00711,0
562,0.42415,0.36690,-0.49175,0
517,0.18511,0.38006,0.60597,0
601,0.39522,0.22525,0.88302,0
618,-0.59865,0.32728,0.64803,0
542,-0.68711,0.07400,-0.35940,0
886,0.61186,0.48450,0.31331,0
769,0.37294,0.37978,-0.79079,0
779,0.65380,-0.20788,-0.23777,1
422,0.42853,0.38675,-0.25448,0
874,0.78055,-0.09027,-0.22593,1
659,-0.18374,0.46858,0.61825,0
399,0.55181,-0.10822,0.17666,1
822,-0.37605,0.78686,0.08829,0
59,-0.15680,0.35650,0.63333,0
533,-0.52439,0.44619,-0.46019,0
316,0.64395,0.29834,0.68784,0
435,-0.44589,0.59485,0.37280,0
567,-0.21962,0.53023,-0.61229,0
664,0.25584,0.93319,0.16784,0
924,0.12086,0.66925,-0.48800,0
613,-0.00945,0.47979,0.58014,0
938,-0.29274,0.26795,0.86677,0
140,0.68229,-0.09726,-0.24247,1
278,-0.40071,0.55541,-0.43622,0
509,-0.33909,0.80697,0.39342,0
121,0.90308,-0.14327,-0.01809,1
739,0.75451,-0.14996,0.21216,1
965,0.06978,0.90003,-0.06014,0
18,0.47605,0.29190,-0.76815,0
773,-0.18893,0.55609,0.61958,0
799,-0.14912,0.18770,-0.08590,1
536,-0.18210,0.48327,-0.76898,0
374,-0.34670,0.37692,0.49507,0
439,1.17730,0.46105,0.22016,1
806,-0.26134,0.25368,0.60770,0
801,-0.70464,0.03922,-0.32068,0
395,0.88493,0.02156,-0.22298,1
679,0.11991,0.67081,-0.12065,0
593,0.76933,-0.20900,0.05007,1
522,0.05132,0.45145,-0.08821,1
496,-0.03854,0.40936,0.55138,0
503,0.43977,0.68469,0.05993,0
462,-0.54874,0.49994,-0.16269,0
802,0.29248,-0.20866,-0.26586,1
11,-0.74219,0.45875,-0.46227,0
668,0.06537,-0.07126,0.14498,1
598,0.16044,-0.02081,-0.08438,1
780,-0.10969,0.90370,0.40222,0
149,1.35510,0.38976,-0.24361,1
300,-0.02792,0.15070,-0.03900,1
100,0.93158,0.03997,0.30889,0
616,0.03843,0.22151,0.70038,0
82,0.08998,0.10499,0.26688,1
281,0.07485,0.33580,0.65532,0
580,0.42513,0.79758,0.18117,0
684,-0.91234,0.35360,-0.02387,0
341,0.46422,0.37960,0.37098,0
421,0.40173,0.84386,0.14053,0
561,-0.75461,0.54425,-0.07367,0
727,0.59277,0.06658,-0.79749,0
597,-0.24717,0.25534,-0.42538,0
167,0.27336,0.23784,-0.35750,0
118,0.36090,0.15265,0.32881,0
123,0.28625,0.60439,-0.33461,0
266,1.15190,0.31648,-0.07421,1
155,0.08469,0.03580,-0.62079,0
426,-0.10969,0.44971,0.28869,0
221,-0.12876,0.52117,0.39873,0
868,-0.16240,0.43065,0.80862,0
493,-0.79736,0.05535,0.48515,0
277,0.41941,0.67603,0.18402,0
946,-0.44945,0.44513,0.72735,0
60,-0.12872,0.04959,0.89720,0
760,0.01223,0.25454,-0.69882,0
650,0.45438,0.40035,0.63709,0
397,0.11941,0.77666,-0.60298,0
174,0.01427,0.40464,-0.29867,0
423,0.20332,-0.13756,-0.00108,1
251,0.18789,0.80494,0.11894,0
915,0.66789,0.63000,-0.15139,0
209,0.42474,0.07066,-0.41656,0
147,0.59809,0.12454,-0.45692,0
588,-0.35256,0.60167,0.04624,0
344,-0.95794,0.02198,-0.04000,0
244,-0.02323,0.73416,0.00065,0
275,-0.65573,0.05619,0.40943,0
458,0.32436,0.40285,-0.45486,0
373,-0.41474,0.27352,-0.16968,0
678,0.25219,0.28791,-0.82075,0
35,-0.36533,0.73871,0.50389,0
692,-0.37548,0.61761,-0.45702,0
499,-0.65675,0.43531,0.01447,0
327,-0.64600,0.36321,0.17051,0
688,0.23971,0.27746,0.43374,0
332,0.19634,-0.15016,-0.25529,1
182,1.23740,0.45837,-0.11355,1
748,0.51368,0.41261,-0.22768,0
670,0.35919,0.72609,0.00670,0
142,-0.14397,0.15788,-0.17507,1
429,0.28060,0.46651,-0.61570,0
345,-0.45345,0.70549,0.18644,0
586,0.20484,0.07702,0.17437,1
441,1.38430,0.30272,0.28126,1
236,-0.24435,0.78276,-0.13015,0
68,0.37317,0.84349,0.33264,0
86,-0.36626,0.43445,-0.75711,0
797,-0.13537,0.88314,-0.33820,0
321,0.82139,-0.14650,-0.22889,1
757,-0.26340,0.71952,-0.02387,0
611,-0.95032,0.13824,0.14645,0
1,0.35836,0.54587,-0.23408,0
768,-0.86040,0.11631,-0.29518,0
729,0.61509,0.52967,-0.27912,0
566,0.27261,0.25161,0.81207,0
837,1.10730,0.25278,0.15577,1
377,-0.71884,0.11528,0.61773,0
404,0.12740,0.18479,-0.56491,0
715,-0.78729,0.30508,0.52593,0
314,1.24950,0.03441,0.23050,1
362,-0.57724,0.19724,0.13275,0
735,-0.18246,0.38544,-0.83719,0
315,-0.59822,0.36900,-0.46975,0
171,1.32960,0.29379,-0.17437,1
347,0.57649,0.09478,0.00194,0
904,0.65466,0.54751,-0.01259,0
724,-0.43055,0.33232,0.82968,0
305,-0.10443,0.57388,0.18174,0
889,0.01011,0.65415,0.43220,0
265,-0.64423,0.25083,-0.30860,0
530,-0.41038,0.30322,0.29311,0
19,-0.44471,0.13494,-0.27723,0
958,0.31212,0.90849,0.20607,0
97,-0.51168,0.29335,-0.26619,0
329,1.40890,0.44763,-0.16831,1
356,0.36376,-0.27403,0.28115,1
113,0.02022,0.40056,-0.81588,0
168,-0.30975,0.51658,-0.44709,0
859,0.68969,0.13854,-0.45868,0
80,1.37110,0.27991,0.00478,1
852,-0.70918,0.46506,-0.35066,0
294,-0.41588,0.85631,0.18897,0
698,-0.24059,0.55977,-0.65152,0
139,-0.11866,0.41109,-0.20746,1
406,-0.61590,0.38549,-0.35641,0
73,-0.51613,0.32045,-0.52494,0
550,-0.15728,0.70968,-0.43209,0
8,-0.35413,0.46114,0.04977,0
703,1.09730,-0.13697,0.20676,1
795,1.20420,0.21741,-0.18533,1
232,1.06510,0.12218,-0.03721,1
796,-0.18672,0.22217,-0.13032,1
633,0.75918,-0.31330,-0.24239,1
710,0.12099,0.45726,0.51953,0
165,-0.04966,0.36785,0.27804,1
3,0.41752,0.04889,0.54115,0
635,0.08058,0.82798,0.53647,0
555,-0.16679,0.93124,-0.30628,0
93,0.13309,0.29875,0.43943,0
257,1.26790,0.18983,0.17047,1
876,0.00051,0.22840,-0.02056,1
29,0.19843,0.26456,0.46061,0
831,0.04674,0.27231,0.63655,0
677,0.60217,0.21947,-0.12545,0
475,0.27019,0.78577,0.51507,0
364,-0.10604,0.85040,0.02002,0
212,0.58169,-0.29978,0.28702,1
79,0.02643,0.55094,0.61926,0
666,-0.09581,0.03253,0.89588,0
106,0.35749,0.08406,-0.74486,0
818,0.87073,-0.24989,0.00084,1
285,0.63380,-0.19485,-0.10282,1
61,-0.65025,0.49981,-0.40654,0
376,0.19756,0.19417,0.44218,0
716,-0.26880,0.53062,-0.64502,0
506,1.31610,0.15719,0.24869,1
286,-0.08284,0.17526,-0.58520,0
446,-0.05645,0.43788,0.28967,1
214,-0.17877,0.31435,-0.35617,0
765,-0.15048,0.72923,0.52973,0
21,-0.22178,0.70648,-0.25576,0
228,0.81517,0.04366,0.26239,0
809,-0.93378,0.10392,-0.13325,0
814,-0.07389,0.85359,0.18420,0
747,1.22710,0.12374,-0.15523,1
730,0.16541,0.47288,0.56048,0
241,0.84040,-0.16260,-0.07915,1
629,0.13734,0.53225,-0.12532,0
733,0.20009,0.44041,0.23583,0
830,0.04967,0.86646,-0.14980,0
736,0.09855,0.46611,0.83514,0
331,-0.05332,0.55695,0.42888,0
595,-0.90648,0.21483,0.06929,0
514,0.46854,-0.09032,-0.18022,1
943,-0.22064,0.17825,-0.53871,0
432,-0.65468,0.07046,-0.56827,0
508,0.34788,0.07889,-0.54988,0
359,1.28930,0.19504,0.07779,1
901,-0.67967,0.07671,-0.04462,0
55,-0.73762,0.45471,0.05672,0
204,0.11796,0.69584,-0.19744,0
614,-0.25399,0.52568,0.63263,0
56,-0.87208,0.24621,-0.23850,0
402,0.67320,0.16574,-0.54655,0
781,-0.37683,0.60237,-0.14102,0
682,-0.16890,0.21483,-0.29587,1
425,-0.19079,0.30271,-0.07220,1
721,0.26590,0.39827,-0.14603,0
190,0.96653,-0.02961,-0.17121,1
233,0.28888,0.59548,0.50793,0
920,-0.81497,0.10210,0.00582,0
148,0.36540,0.42585,0.49120,0
240,0.53222,0.81421,-0.05185,0
477,1.06480,-0.15694,-0.14755,1
923,0.70056,-0.25046,-0.17486,1
66,-0.21878,0.14048,0.76388,0
907,-0.00550,0.06299,-0.79786,0
743,-0.69509,0.18053,0.54388,0
584,0.75424,0.15789,0.45184,0
877,-0.15042,0.36684,-0.83895,0
676,-0.45450,0.62066,0.00198,0
776,-0.50855,0.08916,0.30068,0
681,0.92363,0.01781,-0.12767,1
290,-0.29829,0.83726,0.35691,0
454,1.05070,0.03603,0.08936,1
324,0.02131,0.48127,0.01918,1
838,1.02260,-0.04677,-0.26441,1
102,0.40376,0.67538,-0.32007,0
74,0.01475,0.67278,-0.15083,0
348,0.09777,0.18200,0.17638,1
665,0.40483,-0.04747,0.22827,1
280,-0.56984,0.14637,0.68178,0
762,0.57871,-0.05127,-0.12264,1
910,0.51604,0.31360,-0.30035,0
754,-0.09968,0.34535,-0.65145,0
206,-0.00987,0.83873,0.18499,0
933,-0.03886,0.36455,0.44582,0
959,0.33918,0.82872,-0.14708,0
592,0.24271,0.44200,-0.14282,0
96,-0.09527,0.27904,-0.52124,0
675,1.13350,0.28865,0.16125,1
778,0.54473,0.51351,0.57742,0
457,-0.46668,0.08692,-0.25372,0
504,-0.16431,0.55511,0.29351,0
637,0.38916,0.30269,0.82476,0
967,0.66764,-0.09859,0.17093,1
207,-0.68269,0.37512,-0.30003,0
26,0.07227,0.16651,0.03484,1
84,0.14044,0.78245,-0.60086,0
63,0.05847,0.12638,-0.24843,1
186,0.21809,-0.00188,-0.17097,1
955,-0.60080,0.57907,-0.40326,0
467,-0.68362,0.06770,-0.06029,0
111,0.27213,0.45711,-0.08299,0
193,-0.49746,0.32348,-0.79669,0
707,0.14258,-0.03129,-0.18175,1
184,0.17682,0.48388,0.06451,0
387,0.06150,0.10403,-0.52581,0
554,-0.51043,0.09174,-0.81515,0
540,-0.01610,0.54657,-0.02000,0
931,1.24540,-0.02209,-0.11785,1
846,0.55348,0.20814,0.25997,0
414,-0.68311,0.39642,0.03850,0
20,0.28652,0.05016,-0.64584,0
544,0.02714,0.61122,-0.06032,0
610,0.10838,0.23203,0.78988,0
227,0.09786,0.13726,-0.13967,1
172,-0.09810,0.24210,0.51812,0
91,0.42806,-0.05488,-0.12902,1
701,0.56711,0.30254,-0.34559,0
188,0.67682,0.08560,0.10383,0
445,0.08626,0.47506,0.42019,0
2,-0.06103,0.47942,-0.08760,1
340,1.01700,0.05351,-0.12166,1
491,0.60756,0.05632,-0.65567,0
28,0.38753,0.87483,-0.14090,0
840,0.56072,-0.15146,0.07489,1
405,0.67993,-0.08614,0.06511,1
849,1.16070,0.24439,0.23351,1
248,0.99769,0.05499,-0.00260,1
418,-0.06789,0.29632,-0.01073,1
382,-0.40375,0.40906,-0.22171,0
17,0.45950,0.25808,-0.77939,0
64,-0.54846,0.33873,0.49655,0
143,-0.35849,0.56294,-0.07290,0
638,0.82269,0.31989,0.12240,0
572,-0.50885,0.61893,0.38826,0
825,-0.79841,0.01847,-0.20827,0
360,0.09879,0.19517,0.86753,0
794,0.93844,-0.15839,0.07429,1
620,0.14202,0.88333,0.29279,0
179,0.90142,0.05810,0.23032,0
653,0.30429,0.24107,-0.64293,0
239,-0.34535,0.48908,0.03442,0
883,-0.13619,0.51053,-0.24609,0
254,0.70777,-0.07719,0.02745,1
925,1.03010,-0.11902,0.28011,1
23,0.46433,0.55631,-0.47497,0
129,0.47251,0.56003,0.32006,0
527,-0.69261,0.49403,-0.15493,0
319,0.11419,0.49695,-0.19886,0
805,1.02280,-0.06832,0.14270,1
898,0.15484,0.10847,-0.10885,1
644,0.93166,-0.09952,0.23423,1
338,1.27100,0.44150,0.01573,1
122,-0.83798,0.20196,0.05031,0
930,-0.18932,0.90060,-0.29608,0
942,0.24670,0.56896,0.71816,0
276,0.16938,0.01081,-0.24432,1
157,-0.61471,0.27921,0.55277,0
906,1.26020,0.14330,0.14050,1
326,-0.21425,0.63144,-0.18189,0
569,1.19110,0.12761,-0.00683,1
107,-0.04299,0.13787,-0.11197,1
390,-0.82171,0.12231,0.30038,0
515,0.48890,0.37418,0.48397,0
648,-0.65738,0.31088,0.62324,0
16,-0.42473,0.57827,0.03370,0
880,-0.11333,0.33271,0.93441,0
380,0.11723,0.53882,0.27052,0
334,-0.45985,0.44283,-0.24171,0
296,0.20625,-0.18042,-0.07935,1
952,-0.43661,0.14870,0.79165,0
783,-0.45303,0.66972,-0.43507,0
44,0.32113,-0.21506,-0.15375,1
388,-0.62123,0.39061,-0.66537,0
126,-0.04203,0.20135,0.77895,0
48,-0.30175,0.70959,0.28686,0
488,-0.39523,0.30843,-0.61688,0
211,-0.66216,0.17541,0.32521,0
843,-0.58530,0.39573,0.42660,0
896,0.11915,0.48377,-0.76676,0
87,0.31701,0.00379,0.18291,1
722,0.05173,-0.10154,-0.06851,1
750,0.04447,0.22052,-0.12378,1
963,0.99288,0.00491,-0.04296,0
521,0.44366,0.13155,-0.30486,0
741,-0.28225,0.44413,0.02423,0
568,0.35481,-0.17727,0.12114,1
709,-0.45542,0.73935,-0.46221,0
105,0.24710,0.05437,0.49910,0
270,0.73584,-0.30229,0.10543,1
512,0.45128,0.44424,-0.55426,0
261,1.17640,0.08586,0.15568,1
519,-0.30238,0.60531,-0.30362,0
365,-0.43968,0.71157,0.26365,0
833,-0.56818,0.69570,-0.07182,0
820,0.14889,0.18924,0.22235,1
4,0.24678,-0.11264,0.22949,1
428,0.41598,-0.15732,-0.06431,1
841,0.98266,-0.23753,-0.07541,1
215,-0.00194,0.24691,0.01639,1
158,-0.07095,0.15992,-0.09537,1
437,0.05326,-0.11954,0.09170,1
339,0.65015,-0.20285,-0.25660,1
229,1.24100,0.29053,-0.28666,1
267,-0.63197,0.38174,-0.46264,0
603,0.63078,0.17982,-0.63962,0
81,0.01839,0.01587,-0.92951,0
510,0.17573,0.68113,0.27897,0
279,0.72517,0.27153,-0.35215,0
673,0.66780,-0.22503,0.15601,1
639,0.59305,0.57384,0.53207,0
146,-0.07354,0.14767,-0.51258,0
202,0.71159,0.08418,-0.66746,0
220,-0.20411,0.55642,-0.01554,0
908,0.13589,0.31134,0.51355,0
363,0.28623,0.71527,-0.60644,0
589,-0.47070,0.21201,0.80163,0
546,0.20104,0.52295,0.02930,0
811,1.04290,-0.05296,0.17597,1
819,0.52173,0.69639,0.36643,0
385,-0.02163,0.26841,-0.19355,1
99,0.70598,-0.18394,-0.01713,1
652,-0.03625,0.21167,-0.96717,0
774,0.21750,0.64140,0.67807,0
490,0.40861,0.57991,0.22144,0
851,-0.10587,0.61737,0.23960,0
697,0.76042,0.51482,-0.01826,0
483,0.14793,0.92393,0.16359,0
602,0.65008,0.53066,0.48612,0
288,-0.04797,0.16064,-0.54306,0
231,-0.41077,0.09920,0.78892,0
581,-0.72734,0.14053,-0.36370,0
5,-0.20285,0.19965,0.95639,0
712,-0.70807,0.51631,-0.36072,0
481,-0.11018,0.52182,0.40119,0
323,-0.66652,0.46101,0.14847,0
464,0.11080,0.88999,-0.19968,0
407,0.27653,0.46961,0.46147,0
928,-0.57243,0.69591,0.05572,0
411,-0.17465,0.46884,0.22696,1
824,-0.23920,0.59292,0.50189,0
826,-0.17208,0.27774,-0.58775,0
108,0.25974,0.95510,-0.07175,0
687,-0.62642,0.45698,-0.54535,0
472,0.02774,0.49744,0.29412,1
953,0.41287,0.42191,0.27557,0
392,-0.57072,0.61290,0.39927,0
879,-0.18624,0.48942,-0.01264,1
807,0.34541,0.00783,-0.41031,0
237,-0.52068,0.06775,0.37792,0
13,0.23600,0.63531,0.69981,0
587,0.81112,0.45019,0.03983,0
863,0.06695,0.43113,0.85578,0
468,-0.49963,0.59011,0.11631,0
654,0.04688,0.01514,-0.94051,0
812,0.23339,0.01098,-0.62454,0
210,-0.43539,0.42543,-0.15306,0
138,0.25532,0.04541,0.57591,0
573,-0.25882,0.51060,-0.68185,0
208,0.10532,0.22198,0.00574,1
531,-0.41962,0.02225,0.85636,0
183,-0.17027,0.86870,-0.18201,0
535,0.37464,0.91435,-0.12858,0
440,0.64950,0.62619,0.06384,0
683,0.04203,0.04242,-0.24804,1
125,-0.00962,0.21728,0.51968,0
410,0.74624,0.33505,-0.35460,0
596,0.69393,0.39758,0.19004,0
669,0.77845,-0.21435,0.14118,1
162,0.86739,-0.28804,0.14965,1
375,0.67106,0.51425,-0.14112,0
263,0.90252,-0.09563,-0.03571,1
471,0.89489,-0.03277,0.29848,1
728,0.53795,0.48294,0.36349,0
929,0.17357,0.47891,0.84026,0
711,0.15587,0.85044,0.19529,0
152,0.19198,0.09657,0.94442,0
551,0.63581,-0.27321,-0.13123,1
873,-0.23074,0.31060,0.73266,0
902,-0.57547,0.32755,0.58599,0
90,-0.51179,0.37495,0.03902,0
430,0.62540,-0.17211,0.17081,1
742,0.45240,0.12082,-0.84629,0
502,0.04018,0.13190,-0.19844,1
343,0.17686,0.53636,0.13154,0
642,-0.45519,0.52017,0.17757,0
169,-0.14321,0.27771,0.23316,1
62,0.51918,0.08452,0.19772,0
159,-0.58681,0.29882,0.29484,0
39,-0.30125,0.78424,0.32582,0
672,-0.00448,0.34303,-0.71667,0
539,1.36300,0.32371,-0.27356,1
746,0.19339,0.55997,-0.14870,0
680,-0.19845,0.27033,-0.66448,0
861,0.57209,-0.33461,0.24640,1
734,-0.20379,0.64378,0.12748,0
301,0.10044,0.15999,-0.48469,0
318,-0.06775,0.81551,0.45527,0
537,0.24432,0.22243,0.56031,0
891,1.24900,0.28391,0.18808,1
342,0.10570,0.91979,-0.09689,0
378,-0.02935,0.01230,-0.14003,1
501,0.51889,0.34944,-0.13492,0
246,-0.03479,0.81249,-0.41086,0
132,0.68784,0.64435,0.26223,0
398,-0.64428,0.06237,-0.72624,0
738,0.25596,0.51642,-0.59944,0
194,0.21964,0.53150,-0.05006,0
350,0.27600,0.82463,0.00177,0
273,-0.29380,0.90219,-0.10286,0
494,-0.23923,0.15828,0.59437,0
720,1.39210,0.49841,0.08088,1
745,-0.76105,0.54455,0.13841,0
67,1.34130,0.23105,0.29669,1
525,-0.36498,0.08915,0.56715,0
505,0.14651,0.64530,0.15100,0
408,0.50272,0.66191,-0.02509,0
34,-0.48065,0.78215,-0.07541,0
627,0.38339,-0.08800,-0.28953,1
92,0.78044,-0.11520,0.11015,1
259,0.01180,0.22976,0.77260,0
476,0.67273,0.12949,0.56722,0
9,-0.17525,0.64263,-0.61579,0
461,-0.10832,0.18276,0.81735,0
381,1.32100,0.30208,0.02709,1
944,0.39451,0.57954,-0.01586,0
950,0.98413,-0.03313,-0.04317,1
489,-0.17361,0.42833,0.14410,1
700,-0.84040,0.31810,-0.15599,0
112,0.73478,0.02723,0.48130,0
180,-0.62889,0.15676,0.37228,0
631,0.56336,-0.22014,-0.14552,1
431,-0.17084,0.50063,0.46855,0
816,1.09260,-0.12838,-0.11075,1
714,0.62294,0.38790,-0.51892,0
626,0.89152,-0.20310,0.13179,1
181,-0.67829,0.27068,0.04228,0
894,0.61791,-0.32284,-0.07418,1
660,0.54060,0.65498,-0.32945,0
349,0.70745,0.34722,0.54786,0
386,-0.60829,0.10432,-0.23211,0
295,0.15157,0.40394,0.65114,0
223,0.30451,0.41491,-0.32339,0
839,-0.61199,0.60109,-0.46908,0
417,0.27371,0.11287,-0.66701,0
647,0.07097,0.72263,0.11490,0
311,-0.47446,0.16183,-0.41668,0
793,0.36549,0.34978,-0.30157,0
834,-0.11259,0.12427,-0.13708,1
89,-0.49891,0.08977,0.27509,0
116,-0.10561,0.49249,0.20928,1
49,-0.58241,0.45155,0.31523,0
713,-0.41303,0.14715,0.88583,0
853,-0.55914,0.40064,0.60613,0
817,-0.12577,0.88142,0.37790,0
358,0.23360,-0.15268,0.06625,1
